,property_id,area_id,zone_id,area_name_en,land_number,land_sub_number,building_number,common_area,actual_common_area,floors,rooms,rooms_en,car_parks,built_up_area,bld_levels,shops,flats,offices,swimming_pools,elevators,actual_area,property_type_id,property_type_en,property_sub_type_id,property_sub_type_en,parent_property_id,creation_date,parcel_id,is_free_hold,is_lease_hold,is_registered,master_project_id,master_project_en,project_id,project_name_en,land_type_id,land_type_en
36403,1200036818,441,2,Al Barsha South Fourth,1568,0.0,3,5.65,25.0,4.0,3.0,3 B/R,2.0,390.76,,,,,,,167.34,2,Building,4,Villa,125450,18/03/2009,6810000.0,1,0.0,1.0,9.0,Jumeirah Village Circle,361.0,INDIGO VILLE5,4.0,Commercial
36407,1200036822,441,2,Al Barsha South Fourth,1568,0.0,15,5.66,25.0,4.0,3.0,3 B/R,2.0,390.79,,,,,,,167.54,2,Building,4,Villa,125450,18/03/2009,6810000.0,1,0.0,1.0,9.0,Jumeirah Village Circle,361.0,INDIGO VILLE5,4.0,Commercial
36409,1200036824,441,2,Al Barsha South Fourth,1568,0.0,12,5.64,25.0,4.0,3.0,3 B/R,2.0,390.72,,,,,,,166.95,2,Building,4,Villa,125450,18/03/2009,6810000.0,1,0.0,1.0,9.0,Jumeirah Village Circle,361.0,INDIGO VILLE5,4.0,Commercial
36411,1200036826,441,2,Al Barsha South Fourth,1568,0.0,6,5.75,25.0,4.0,3.0,3 B/R,2.0,433.56,,,,,,,170.35,2,Building,4,Villa,125450,18/03/2009,6810000.0,1,0.0,1.0,9.0,Jumeirah Village Circle,361.0,INDIGO VILLE5,4.0,Commercial
39785,1200040319,441,2,Al Barsha South Fourth,560,0.0,4,8.37,11.0,3.0,3.0,3 B/R,2.0,408.96,,,,,,,197.64,2,Building,4,Villa,115756,07/04/2014,6811046.0,1,0.0,1.0,9.0,Jumeirah Village Circle,12087329.0,SHAMAL TERRACES 3,4.0,Commercial
39786,1200040320,441,2,Al Barsha South Fourth,560,0.0,6,8.47,11.0,3.0,3.0,3 B/R,2.0,412.6,,,,,,,199.99,2,Building,4,Villa,115756,07/04/2014,6811046.0,1,0.0,1.0,9.0,Jumeirah Village Circle,12087329.0,SHAMAL TERRACES 3,4.0,Commercial
39787,1200040321,441,2,Al Barsha South Fourth,560,0.0,10,16.41,22.0,3.0,4.0,4 B/R,2.0,571.74,,,,,,,387.61,2,Building,4,Villa,115756,16/04/2014,6811046.0,1,0.0,1.0,9.0,Jumeirah Village Circle,12087329.0,SHAMAL TERRACES 3,4.0,Commercial
39788,1200040322,441,2,Al Barsha South Fourth,560,0.0,9,8.56,11.0,3.0,3.0,3 B/R,2.0,411.9,,,,,,,202.33,2,Building,4,Villa,115756,07/04/2014,6811046.0,1,0.0,1.0,9.0,Jumeirah Village Circle,12087329.0,SHAMAL TERRACES 3,4.0,Commercial
39789,1200040323,441,2,Al Barsha South Fourth,560,0.0,5,8.46,11.0,3.0,3.0,3 B/R,2.0,412.93,,,,,,,199.9,2,Building,4,Villa,115756,07/04/2014,6811046.0,1,0.0,1.0,9.0,Jumeirah Village Circle,12087329.0,SHAMAL TERRACES 3,4.0,Commercial
39790,1200040324,441,2,Al Barsha South Fourth,560,0.0,7,8.38,11.0,3.0,3.0,3 B/R,2.0,406.5,,,,,,,198.08,2,Building,4,Villa,115756,07/04/2014,6811046.0,1,0.0,1.0,9.0,Jumeirah Village Circle,12087329.0,SHAMAL TERRACES 3,4.0,Commercial
39791,1200040325,441,2,Al Barsha South Fourth,560,0.0,3,8.37,11.0,3.0,3.0,3 B/R,2.0,408.79,,,,,,,197.64,2,Building,4,Villa,115756,07/04/2014,6811046.0,1,0.0,1.0,9.0,Jumeirah Village Circle,12087329.0,SHAMAL TERRACES 3,4.0,Commercial
39792,1200040326,441,2,Al Barsha South Fourth,560,0.0,8,8.45,11.0,3.0,3.0,3 B/R,2.0,414.57,,,,,,,199.64,2,Building,4,Villa,115756,07/04/2014,6811046.0,1,0.0,1.0,9.0,Jumeirah Village Circle,12087329.0,SHAMAL TERRACES 3,4.0,Commercial
39793,1200040327,441,2,Al Barsha South Fourth,560,0.0,1,16.18,21.0,3.0,4.0,4 B/R,3.0,557.24,,,,,,,382.35,2,Building,4,Villa,115756,07/04/2014,6811046.0,1,0.0,1.0,9.0,Jumeirah Village Circle,12087329.0,SHAMAL TERRACES 3,4.0,Commercial
39794,1200040328,441,2,Al Barsha South Fourth,560,0.0,2,8.35,11.0,3.0,3.0,3 B/R,2.0,408.77,,,,,,,197.37,2,Building,4,Villa,115756,07/04/2014,6811046.0,1,0.0,1.0,9.0,Jumeirah Village Circle,12087329.0,SHAMAL TERRACES 3,4.0,Commercial
40365,1200040995,463,2,Wadi Al Safa 7,1623,0.0,PA0216-86,177.02,177.0,3.0,4.0,4 B/R,2.0,350.38,,,,,,,215.25,2,Building,4,Villa,10636485,21/07/2014,6655408.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40369,1200040999,463,2,Wadi Al Safa 7,1623,0.0,PA0209-49,180.24,180.0,3.0,4.0,4 B/R,2.0,356.77,,,,,,,216.59,2,Building,4,Villa,10636485,21/07/2014,6655408.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40373,1200041003,463,2,Wadi Al Safa 7,1623,0.0,PA0211-62,158.44,158.0,3.0,3.0,3 B/R,2.0,313.62,,,,,,,195.92,2,Building,4,Villa,10636485,21/07/2014,6655408.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40409,1200041039,463,2,Wadi Al Safa 7,1623,0.0,PA0215-83,157.88,158.0,3.0,3.0,3 B/R,2.0,312.51,,,,,,,193.98,2,Building,4,Villa,10636485,21/07/2014,6655408.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40417,1200041047,463,2,Wadi Al Safa 7,1623,0.0,PA0216-87,177.02,177.0,3.0,4.0,4 B/R,2.0,350.38,,,,,,,216.87,2,Building,4,Villa,10636485,21/07/2014,6655408.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40421,1200041051,463,2,Wadi Al Safa 7,1623,0.0,PA0210-56,177.02,177.0,3.0,4.0,4 B/R,2.0,350.38,,,,,,,214.5,2,Building,4,Villa,10636485,21/07/2014,6655408.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40554,1200041184,463,2,Wadi Al Safa 7,1622,0.0,PA0601-02,184.7,185.0,3.0,4.0,4 B/R,2.0,350.39,,,,,,,214.49,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40555,1200041185,463,2,Wadi Al Safa 7,1622,0.0,PA0610-54,186.41,186.0,3.0,4.0,4 B/R,2.0,351.78,,,,,,,216.48,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40556,1200041186,463,2,Wadi Al Safa 7,1622,0.0,PA0605-24,186.89,187.0,3.0,4.0,4 B/R,2.0,356.39,,,,,,,217.03,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40557,1200041187,463,2,Wadi Al Safa 7,1622,0.0,PA0613-69,185.46,185.0,3.0,4.0,4 B/R,2.0,350.76,,,,,,,215.37,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40558,1200041188,463,2,Wadi Al Safa 7,1622,0.0,PA0615-83,167.2,167.0,3.0,3.0,3 B/R,2.0,312.51,,,,,,,194.17,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40559,1200041189,463,2,Wadi Al Safa 7,1622,0.0,PA0611-60,166.05,166.0,3.0,3.0,3 B/R,2.0,312.87,,,,,,,192.83,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40560,1200041190,463,2,Wadi Al Safa 7,1622,0.0,PA0603-15,168.6,169.0,3.0,3.0,3 B/R,2.0,317.38,,,,,,,195.79,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40561,1200041191,463,2,Wadi Al Safa 7,1622,0.0,PA0613-71,186.31,186.0,3.0,4.0,4 B/R,2.0,356.38,,,,,,,216.36,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40562,1200041192,463,2,Wadi Al Safa 7,1622,0.0,PA0615-80,166.63,167.0,3.0,3.0,3 B/R,2.0,309.19,,,,,,,193.51,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40563,1200041193,463,2,Wadi Al Safa 7,1622,0.0,PA0606-32,167.31,167.0,3.0,3.0,3 B/R,2.0,312.13,,,,,,,194.3,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40564,1200041194,463,2,Wadi Al Safa 7,1622,0.0,PA0615-82,168.78,169.0,3.0,3.0,3 B/R,2.0,317.38,,,,,,,196.0,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40565,1200041195,463,2,Wadi Al Safa 7,1622,0.0,PA0614-78,186.88,187.0,3.0,3.0,3 B/R,2.0,352.1,,,,,,,217.02,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40566,1200041196,463,2,Wadi Al Safa 7,1622,0.0,PA0609-47,167.34,167.0,3.0,3.0,3 B/R,2.0,311.72,,,,,,,194.33,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40567,1200041197,463,2,Wadi Al Safa 7,1622,0.0,PA0603-17,186.72,187.0,3.0,4.0,4 B/R,2.0,351.66,,,,,,,216.84,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40568,1200041198,463,2,Wadi Al Safa 7,1622,0.0,PA0602-11,168.9,169.0,3.0,3.0,3 B/R,2.0,313.24,,,,,,,196.14,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40569,1200041199,463,2,Wadi Al Safa 7,1622,0.0,PA0608-40,168.78,169.0,3.0,3.0,3 B/R,2.0,313.98,,,,,,,196.0,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40570,1200041200,463,2,Wadi Al Safa 7,1622,0.0,PA0609-46,186.15,186.0,3.0,4.0,4 B/R,2.0,356.4,,,,,,,216.17,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40571,1200041201,463,2,Wadi Al Safa 7,1622,0.0,PA0608-44,185.21,185.0,3.0,4.0,4 B/R,2.0,351.88,,,,,,,215.08,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40572,1200041202,463,2,Wadi Al Safa 7,1622,0.0,PA0603-16,167.02,167.0,3.0,3.0,3 B/R,2.0,312.51,,,,,,,193.96,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40573,1200041203,463,2,Wadi Al Safa 7,1622,0.0,PA0607-37,186.3,186.0,3.0,4.0,4 B/R,2.0,356.38,,,,,,,216.35,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40574,1200041204,463,2,Wadi Al Safa 7,1622,0.0,PA0611-58,188.12,188.0,3.0,4.0,4 B/R,2.0,355.57,,,,,,,218.46,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40575,1200041205,463,2,Wadi Al Safa 7,1622,0.0,PA0608-43,187.13,187.0,3.0,4.0,4 B/R,2.0,356.56,,,,,,,217.31,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40576,1200041206,463,2,Wadi Al Safa 7,1622,0.0,PA0606-29,168.36,168.0,3.0,3.0,3 B/R,2.0,317.48,,,,,,,195.51,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40577,1200041207,463,2,Wadi Al Safa 7,1622,0.0,PA0609-48,168.41,168.0,3.0,3.0,3 B/R,2.0,310.51,,,,,,,195.57,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40578,1200041208,463,2,Wadi Al Safa 7,1622,0.0,PA0610-56,185.03,185.0,3.0,4.0,4 B/R,2.0,350.38,,,,,,,214.87,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40579,1200041209,463,2,Wadi Al Safa 7,1622,0.0,PA0607-39,168.88,169.0,3.0,3.0,3 B/R,2.0,311.19,,,,,,,196.12,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40580,1200041210,463,2,Wadi Al Safa 7,1622,0.0,PA0603-14,168.24,168.0,3.0,3.0,3 B/R,2.0,313.24,,,,,,,195.38,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40581,1200041211,463,2,Wadi Al Safa 7,1622,0.0,PA0605-25,167.54,168.0,3.0,3.0,3 B/R,2.0,312.23,,,,,,,194.56,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40582,1200041212,463,2,Wadi Al Safa 7,1622,0.0,PA0607-38,166.69,167.0,3.0,3.0,3 B/R,2.0,311.76,,,,,,,193.58,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40583,1200041213,463,2,Wadi Al Safa 7,1622,0.0,PA0602-08,169.03,169.0,3.0,3.0,3 B/R,2.0,312.87,,,,,,,196.29,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40584,1200041214,463,2,Wadi Al Safa 7,1622,0.0,PA0601-01,186.75,187.0,3.0,4.0,4 B/R,2.0,357.13,,,,,,,216.87,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40585,1200041215,463,2,Wadi Al Safa 7,1622,0.0,PA0601-04,186.86,187.0,3.0,4.0,4 B/R,2.0,356.38,,,,,,,217.0,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40586,1200041216,463,2,Wadi Al Safa 7,1622,0.0,PA0613-72,166.53,167.0,3.0,3.0,3 B/R,2.0,311.76,,,,,,,193.39,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40587,1200041217,463,2,Wadi Al Safa 7,1622,0.0,PA0602-06,186.35,186.0,3.0,4.0,4 B/R,2.0,356.95,,,,,,,216.41,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40588,1200041218,463,2,Wadi Al Safa 7,1622,0.0,PA0608-42,186.44,186.0,3.0,4.0,4 B/R,2.0,352.76,,,,,,,216.51,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40589,1200041219,463,2,Wadi Al Safa 7,1622,0.0,PA0612-67,187.08,187.0,3.0,4.0,4 B/R,2.0,352.03,,,,,,,217.25,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40590,1200041220,463,2,Wadi Al Safa 7,1622,0.0,PA0604-18,168.42,168.0,3.0,3.0,3 B/R,2.0,312.87,,,,,,,195.58,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40591,1200041221,463,2,Wadi Al Safa 7,1622,0.0,PA0611-62,169.23,169.0,3.0,3.0,3 B/R,2.0,313.75,,,,,,,196.53,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40592,1200041222,463,2,Wadi Al Safa 7,1622,0.0,PA0602-10,184.52,185.0,3.0,4.0,4 B/R,2.0,350.76,,,,,,,214.28,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40593,1200041223,463,2,Wadi Al Safa 7,1622,0.0,PA0603-12,186.08,186.0,3.0,4.0,4 B/R,2.0,356.57,,,,,,,216.09,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40594,1200041224,463,2,Wadi Al Safa 7,1622,0.0,PA0605-27,168.35,168.0,3.0,3.0,3 B/R,2.0,318.13,,,,,,,195.5,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40595,1200041225,463,2,Wadi Al Safa 7,1622,0.0,PA0616-87,186.47,186.0,3.0,4.0,4 B/R,2.0,351.87,,,,,,,216.55,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40596,1200041226,463,2,Wadi Al Safa 7,1622,0.0,PA0607-34,186.69,187.0,3.0,4.0,4 B/R,2.0,356.38,,,,,,,216.8,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40597,1200041227,463,2,Wadi Al Safa 7,1622,0.0,PA0606-33,169.58,170.0,3.0,3.0,3 B/R,2.0,316.49,,,,,,,196.93,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40598,1200041228,463,2,Wadi Al Safa 7,1622,0.0,PA0602-09,168.3,168.0,3.0,3.0,3 B/R,2.0,312.87,,,,,,,195.45,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40599,1200041229,463,2,Wadi Al Safa 7,1622,0.0,PA0613-68,168.8,169.0,3.0,3.0,3 B/R,2.0,313.37,,,,,,,196.03,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40600,1200041230,463,2,Wadi Al Safa 7,1622,0.0,PA0604-20,186.53,187.0,3.0,4.0,4 B/R,2.0,351.91,,,,,,,216.62,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40601,1200041231,463,2,Wadi Al Safa 7,1622,0.0,PA0607-36,168.73,169.0,3.0,3.0,3 B/R,2.0,312.87,,,,,,,195.95,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40602,1200041232,463,2,Wadi Al Safa 7,1622,0.0,PA0614-77,169.03,169.0,3.0,3.0,3 B/R,2.0,312.87,,,,,,,196.29,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40603,1200041233,463,2,Wadi Al Safa 7,1622,0.0,PA0611-59,165.63,166.0,3.0,3.0,3 B/R,2.0,312.13,,,,,,,192.35,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40604,1200041234,463,2,Wadi Al Safa 7,1622,0.0,PA0614-75,184.96,185.0,3.0,4.0,4 B/R,2.0,350.9,,,,,,,214.79,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40605,1200041235,463,2,Wadi Al Safa 7,1622,0.0,PA0614-76,186.37,186.0,3.0,4.0,4 B/R,2.0,351.53,,,,,,,216.43,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40606,1200041236,463,2,Wadi Al Safa 7,1622,0.0,PA0608-41,184.72,185.0,3.0,4.0,4 B/R,2.0,350.35,,,,,,,214.51,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40607,1200041237,463,2,Wadi Al Safa 7,1622,0.0,PA0604-19,166.46,166.0,3.0,3.0,3 B/R,2.0,312.51,,,,,,,193.31,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40608,1200041238,463,2,Wadi Al Safa 7,1622,0.0,PA0609-49,186.65,187.0,3.0,4.0,4 B/R,2.0,356.46,,,,,,,216.76,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40609,1200041239,463,2,Wadi Al Safa 7,1622,0.0,PA0615-79,168.27,168.0,3.0,3.0,3 B/R,2.0,317.38,,,,,,,195.41,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40610,1200041240,463,2,Wadi Al Safa 7,1622,0.0,PA0612-65,187.96,188.0,3.0,4.0,4 B/R,2.0,355.15,,,,,,,218.28,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40611,1200041241,463,2,Wadi Al Safa 7,1622,0.0,PA0610-57,186.84,187.0,3.0,4.0,4 B/R,2.0,351.53,,,,,,,216.97,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40612,1200041242,463,2,Wadi Al Safa 7,1622,0.0,PA0615-84,187.04,187.0,3.0,4.0,4 B/R,2.0,351.53,,,,,,,217.21,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40613,1200041243,463,2,Wadi Al Safa 7,1622,0.0,PA0612-64,168.93,169.0,3.0,3.0,3 B/R,2.0,312.87,,,,,,,196.18,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40614,1200041244,463,2,Wadi Al Safa 7,1622,0.0,PA0615-81,186.84,187.0,3.0,4.0,4 B/R,2.0,352.66,,,,,,,216.97,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40615,1200041245,463,2,Wadi Al Safa 7,1622,0.0,PA0616-88,187.09,187.0,3.0,4.0,4 B/R,2.0,356.76,,,,,,,217.26,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40616,1200041246,463,2,Wadi Al Safa 7,1622,0.0,PA0614-74,169.92,170.0,3.0,3.0,3 B/R,2.0,316.72,,,,,,,197.33,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40617,1200041247,463,2,Wadi Al Safa 7,1622,0.0,PA0616-85,168.31,168.0,3.0,3.0,3 B/R,2.0,312.91,,,,,,,195.46,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40618,1200041248,463,2,Wadi Al Safa 7,1622,0.0,PA0604-22,184.76,185.0,3.0,4.0,4 B/R,2.0,350.38,,,,,,,214.56,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40619,1200041249,463,2,Wadi Al Safa 7,1622,0.0,PA0608-45,168.47,168.0,3.0,3.0,3 B/R,2.0,312.85,,,,,,,195.64,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40620,1200041250,463,2,Wadi Al Safa 7,1622,0.0,PA0602-07,166.69,167.0,3.0,3.0,3 B/R,2.0,311.84,,,,,,,193.57,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
40621,1200041251,463,2,Wadi Al Safa 7,1622,0.0,PA0616-90,187.46,187.0,3.0,4.0,4 B/R,2.0,351.91,,,,,,,217.69,2,Building,4,Villa,10636483,21/07/2014,6655405.0,1,0.0,1.0,128.0,558 Villa,10621292.0,THE SUSTAINABLE CITY,4.0,Commercial
